state,ida,total_works,total_sanction_amount,mean_work_amount,mean_risk_score,critical_high_count,critical_pct,state_avg_risk,risk_variance_vs_state,geographic_risk_score,geographic_reason
Karnataka,KOPPAL(DEPUTY COMMISSIONER KOPPAL_IDA),73,39547382.0,541744.9589041095,41.393150684931506,4,5.47945205479452,49.26110271903323,-7.867952034101727,20.0,District and IDA parameters match regional baseline standards.
Karnataka,MYSURU(DEPUTY COMMISSIONER MYSORE_IDA),69,43500000.0,630434.7826086957,50.77971014492754,9,13.043478260869565,49.26110271903323,1.5186074258943094,35.0,District and IDA parameters match regional baseline standards.
Karnataka,RAICHUR(DEPUTY COMMISSIONER RAICHUR_IDA),24,17295548.0,720647.8333333334,52.0375,4,16.666666666666664,49.26110271903323,2.776397280966769,35.0,District and IDA parameters match regional baseline standards.
Karnataka,SHIVAMOGGA(DEPUTY COMMISSIONER SHIMOGA_IDA),100,41633943.0,416339.43,58.778,28,28.000000000000004,49.26110271903323,9.516897280966766,80.0,High concentration of flagged projects (28.0% critical/high risk).
Karnataka,TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA),40,38480000.0,962000.0,50.8575,2,5.0,49.26110271903323,1.5963972809667695,20.0,District and IDA parameters match regional baseline standards.
Karnataka,UDUPI(DEPUTY COMMISSIONER UDUPI_IDA),59,26166692.0,443503.25423728814,48.60677966101695,12,20.33898305084746,49.26110271903323,-0.6543230580162813,35.0,High concentration of flagged projects (20.3% critical/high risk).
Karnataka,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),44,31225000.0,709659.0909090909,47.66818181818182,12,27.27272727272727,49.26110271903323,-1.5929209008514107,50.0,High concentration of flagged projects (27.3% critical/high risk).
Karnataka,VIJAYAPURA(DEPUTY COMMISSIONER BIJAPUR_IDA),64,22700000.0,354687.5,59.46875,18,28.125,49.26110271903323,10.207647280966768,70.0,IDA average risk (59.5) is significantly higher than state baseline (49.3). | High concentration of flagged projects (28.1% critical/high risk).
Karnataka,Vijayanagara(DEPUTY COMMISSIONER VIJAYANAGARA_IDA),5,9600000.0,1920000.0,47.06,1,20.0,49.26110271903323,-2.20110271903323,35.0,High concentration of flagged projects (20.0% critical/high risk).
Karnataka,YADGIR(Deputy Commsioner Yadgir_ida),11,10500000.0,954545.4545454546,55.154545454545456,1,9.090909090909092,49.26110271903323,5.893442735512224,40.0,District and IDA parameters match regional baseline standards.
Kerala,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),37,33370070.0,901893.7837837838,57.61621621621622,19,51.35135135135135,47.40111690245718,10.21509931375904,70.0,IDA average risk (57.6) is significantly higher than state baseline (47.4). | High concentration of flagged projects (51.4% critical/high risk).
Kerala,ERNAKULAM(DISTRICT COLLECTOR ERNAKULAM_IDA),147,92884224.0,631865.4693877551,47.93945578231292,21,14.285714285714285,47.40111690245718,0.5383388798557363,45.0,District and IDA parameters match regional baseline standards.
Kerala,IDUKKI(DISTRICT COLLECTOR IDUKKI_IDA),54,56506886.0,1046423.8148148148,37.288888888888884,2,3.7037037037037033,47.40111690245718,-10.112228013568298,20.0,District and IDA parameters match regional baseline standards.
Kerala,KANNUR(DISTRICT COLLECTOR KANNUR_IDA),87,36864105.0,423725.3448275862,66.15517241379311,58,66.66666666666666,47.40111690245718,18.754055511335928,95.0,IDA average risk (66.2) is significantly higher than state baseline (47.4). | High concentration of flagged projects (66.7% critical/high risk).
Kerala,KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA),21,8386163.0,399341.09523809527,52.60952380952381,2,9.523809523809524,47.40111690245718,5.208406907066625,40.0,District and IDA parameters match regional baseline standards.
Kerala,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),109,83718194.34,768056.8288073395,24.490825688073393,0,0.0,47.40111690245718,-22.91029121438379,30.0,District and IDA parameters match regional baseline standards.
Kerala,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),116,45476437.0,392038.25,37.2603448275862,4,3.4482758620689653,47.40111690245718,-10.14077207487098,30.0,District and IDA parameters match regional baseline standards.
Kerala,KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA),128,44401335.0,346885.4296875,64.33828125,78,60.9375,47.40111690245718,16.93716434754281,95.0,IDA average risk (64.3) is significantly higher than state baseline (47.4). | High concentration of flagged projects (60.9% critical/high risk).
Kerala,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),173,68784637.0,397599.0578034682,57.11098265895954,27,15.606936416184972,47.40111690245718,9.70986575650236,65.0,Unusually high project concentration (173 works sanctioned).
Kerala,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA),161,64738107.0,402100.04347826086,49.06894409937888,20,12.422360248447205,47.40111690245718,1.6678271969216993,45.0,Unusually high project concentration (161 works sanctioned).
Kerala,PATHANAMTHITTA(DISTRICT COLLECTOR PATHANAMTHITTA_IDA),62,23184177.0,373938.3387096774,47.83064516129032,14,22.58064516129032,47.40111690245718,0.4295282588331375,35.0,High concentration of flagged projects (22.6% critical/high risk).
Kerala,THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA),180,64527443.0,358485.7944444445,33.02388888888889,1,0.5555555555555556,47.40111690245718,-14.377228013568292,30.0,Unusually high project concentration (180 works sanctioned).
Kerala,THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA),61,56765349.0,930579.4918032787,55.87868852459016,22,36.0655737704918,47.40111690245718,8.477571622132977,70.0,High concentration of flagged projects (36.1% critical/high risk).
Kerala,WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA),7,12019146.0,1717020.857142857,40.17142857142857,1,14.285714285714285,47.40111690245718,-7.229688331028612,35.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,ALIRAJPUR(District Collector Alirajpur_IDA),40,14067571.0,351689.275,53.1475,7,17.5,41.74644461077844,11.401055389221561,55.0,IDA average risk (53.1) is significantly higher than state baseline (41.7).
Madhya Pradesh,ANUPPUR(DISTRICT COLLECTOR ANUPPUR_IDA),34,21090905.0,620320.7352941176,46.42058823529412,8,23.52941176470588,41.74644461077844,4.674143624515679,35.0,High concentration of flagged projects (23.5% critical/high risk).
Madhya Pradesh,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),14,17590529.0,1256466.357142857,35.08571428571428,5,35.714285714285715,41.74644461077844,-6.660730325064158,50.0,High concentration of flagged projects (35.7% critical/high risk).
Madhya Pradesh,Agar-Malwa(District Collector Agar Malwa_IDA),2,2100000.0,1050000.0,43.6,1,50.0,41.74644461077844,1.8535553892215617,50.0,High concentration of flagged projects (50.0% critical/high risk).
Madhya Pradesh,BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA),60,38014494.0,633574.9,41.88333333333333,12,20.0,41.74644461077844,0.13688872255489315,35.0,High concentration of flagged projects (20.0% critical/high risk).
Madhya Pradesh,BARWANI(DISTRICT COLLECTOR BADWANI_IDA),84,26156484.0,311386.71428571426,30.08809523809524,11,13.095238095238097,41.74644461077844,-11.658349372683201,45.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,BETUL(DISTRICT COLLECTOR BETUL_IDA),101,28115526.0,278371.54455445544,23.555445544554455,0,0.0,41.74644461077844,-18.190999066223984,30.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA),14,14180980.0,1012927.1428571428,62.36428571428571,10,71.42857142857143,41.74644461077844,20.617841103507267,85.0,IDA average risk (62.4) is significantly higher than state baseline (41.7). | High concentration of flagged projects (71.4% critical/high risk).
Madhya Pradesh,BURHANPUR(District Collector Burhanpur_IDA),25,8526100.0,341044.0,56.343999999999994,16,64.0,41.74644461077844,14.597555389221554,70.0,IDA average risk (56.3) is significantly higher than state baseline (41.7). | High concentration of flagged projects (64.0% critical/high risk).
Madhya Pradesh,CHHATARPUR(District Collector Chhatarpur_IDA),29,20426061.0,704346.9310344828,50.6448275862069,15,51.724137931034484,41.74644461077844,8.898382975428461,70.0,High concentration of flagged projects (51.7% critical/high risk).
Madhya Pradesh,CHHINDWARA(DISTRICT COLLECTOR CHHINDWARA_IDA),193,36249130.0,187819.32642487047,22.976165803108806,5,2.5906735751295336,41.74644461077844,-18.770278807669634,30.0,Unusually high project concentration (193 works sanctioned).
Madhya Pradesh,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),76,23290670.0,306456.1842105263,15.40263157894737,0,0.0,41.74644461077844,-26.34381303183107,30.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,DATIA(District Collector Datia_IDA),2,2500000.0,1250000.0,19.6,0,0.0,41.74644461077844,-22.14644461077844,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,DEWAS(DISTRICT COLLECTOR DEWAS_IDA),17,12850000.0,755882.3529411765,43.182352941176475,3,17.647058823529413,41.74644461077844,1.4359083303980356,35.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,DHAR(DISTRICT COLLECTOR DHAR_IDA),94,39997824.0,425508.7659574468,40.69255319148937,6,6.382978723404255,41.74644461077844,-1.053891419289073,30.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,DINDORI(District Collector Dindori_IDA),15,7557496.0,503833.06666666665,62.38666666666666,6,40.0,41.74644461077844,20.640222055888223,85.0,IDA average risk (62.4) is significantly higher than state baseline (41.7). | High concentration of flagged projects (40.0% critical/high risk).
Madhya Pradesh,GUNA(District Collector Guna_IDA),15,13117434.0,874495.6,50.94666666666667,4,26.666666666666668,41.74644461077844,9.200222055888233,70.0,High concentration of flagged projects (26.7% critical/high risk).
Madhya Pradesh,GWALIOR(DISTRICT COLLECTOR GWALIOR_IDA),4,5077201.0,1269300.25,48.675,0,0.0,41.74644461077844,6.9285553892215574,40.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,HARDA(District Collector Harda_IDA),37,11419894.0,308645.7837837838,17.116216216216216,0,0.0,41.74644461077844,-24.630228394562224,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,INDORE(DISTRICT COLLECTOR INDORE_IDA),138,50823936.0,368289.39130434784,22.45144927536232,0,0.0,41.74644461077844,-19.294995335416118,30.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,JABALPUR(DISTRICT COLLECTOR JABALPUR_IDA),86,21736351.0,252748.26744186046,54.23837209302326,2,2.3255813953488373,41.74644461077844,12.491927482244819,50.0,IDA average risk (54.2) is significantly higher than state baseline (41.7).
Madhya Pradesh,JHABUA(DISTRICT COLLECTOR JHABUA_IDA),22,12482389.0,567381.3181818182,21.613636363636363,0,0.0,41.74644461077844,-20.132808247142076,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,KATNI(District Collector Katni_IDA),2,1300000.0,650000.0,21.0,0,0.0,41.74644461077844,-20.74644461077844,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,Khandwa (East Nimar)(DISTRICT COLLECTOR EAST NIMAR_IDA),86,26115367.0,303667.0581395349,59.174418604651166,57,66.27906976744185,41.74644461077844,17.427973993872726,95.0,IDA average risk (59.2) is significantly higher than state baseline (41.7). | High concentration of flagged projects (66.3% critical/high risk).
Madhya Pradesh,Khargone (West Nimar)(DISTRICT COLLECTOR KHARGONE_IDA),97,36157795.0,372760.7731958763,48.075257731958764,51,52.57731958762887,41.74644461077844,6.328813121180325,80.0,High concentration of flagged projects (52.6% critical/high risk).
Madhya Pradesh,MANDLA(DISTRICT COLLECTOR MANDLA_IDA),43,18166306.0,422472.23255813954,25.179069767441863,0,0.0,41.74644461077844,-16.567374843336577,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,MANDSAUR(DISTRICT COLLECTOR MANDSAUR_IDA),41,8149246.0,198762.0975609756,64.70243902439024,31,75.60975609756098,41.74644461077844,22.955994413611805,85.0,IDA average risk (64.7) is significantly higher than state baseline (41.7). | High concentration of flagged projects (75.6% critical/high risk).
Madhya Pradesh,MAUGANJ(District Collector Mauganj_IDA),13,11469230.0,882248.4615384615,72.24615384615385,13,100.0,41.74644461077844,30.499709235375406,85.0,IDA average risk (72.2) is significantly higher than state baseline (41.7). | High concentration of flagged projects (100.0% critical/high risk).
Madhya Pradesh,MORENA(DISTRICT COLLECTOR MORENA_IDA),1,500000.0,500000.0,55.6,0,0.0,41.74644461077844,13.853555389221562,40.0,IDA average risk (55.6) is significantly higher than state baseline (41.7).
Madhya Pradesh,Maihar(District Collector Maihar_IDA),14,2618786.0,187056.14285714287,73.28571428571429,14,100.0,41.74644461077844,31.539269674935852,85.0,IDA average risk (73.3) is significantly higher than state baseline (41.7). | High concentration of flagged projects (100.0% critical/high risk).
Madhya Pradesh,NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA),105,14319067.0,136372.06666666668,37.450476190476195,10,9.523809523809524,41.74644461077844,-4.295968420302245,30.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,NEEMUCH(District Collector Neemuch_IDA),27,2944846.0,109068.37037037036,68.64444444444445,2,7.4074074074074066,41.74644461077844,26.897999833666006,55.0,IDA average risk (68.6) is significantly higher than state baseline (41.7).
Madhya Pradesh,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),79,13422884.0,169909.92405063292,30.848101265822784,5,6.329113924050633,41.74644461077844,-10.898343344955656,30.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,Niwari(District Collector Niwari_IDA),11,12550000.0,1140909.0909090908,59.07272727272728,6,54.54545454545454,41.74644461077844,17.326282661948838,85.0,IDA average risk (59.1) is significantly higher than state baseline (41.7). | High concentration of flagged projects (54.5% critical/high risk).
Madhya Pradesh,PANNA(DISTRICT COLLECTOR PANNA_IDA),3,4909947.0,1636649.0,33.03333333333333,0,0.0,41.74644461077844,-8.713111277445108,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,Pandhurna(District Collector Pandhurna_IDA),40,15525000.0,388125.0,50.6125,14,35.0,41.74644461077844,8.866055389221557,70.0,High concentration of flagged projects (35.0% critical/high risk).
Madhya Pradesh,RAISEN(DISTRICT COLLECTOR RAISEN_IDA),43,19485000.0,453139.5348837209,60.83720930232558,29,67.44186046511628,41.74644461077844,19.090764691547143,85.0,IDA average risk (60.8) is significantly higher than state baseline (41.7). | High concentration of flagged projects (67.4% critical/high risk).
Madhya Pradesh,RAJGARH(DISTRICT COLLECTOR RAJGARH_IDA),112,48678603.0,434630.3839285714,73.24017857142857,106,94.64285714285714,41.74644461077844,31.493733960650133,95.0,IDA average risk (73.2) is significantly higher than state baseline (41.7). | High concentration of flagged projects (94.6% critical/high risk).
Madhya Pradesh,RATLAM(District Collector Ratlam_IDA),36,19892120.0,552558.8888888889,28.313888888888886,0,0.0,41.74644461077844,-13.432555721889553,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,REWA(DISTRICT COLLECTOR REWA_IDA),37,38259819.0,1034049.1621621621,67.21081081081081,33,89.1891891891892,41.74644461077844,25.464366200032373,85.0,IDA average risk (67.2) is significantly higher than state baseline (41.7). | High concentration of flagged projects (89.2% critical/high risk).
Madhya Pradesh,SAGAR(DISTRICT COLLECTOR SAGAR_IDA),75,42916999.0,572226.6533333333,22.674666666666667,5,6.666666666666667,41.74644461077844,-19.071777944111773,30.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,SATNA(DISTRICT COLLECTOR SATNA_IDA),139,27252500.0,196061.1510791367,64.81438848920864,85,61.15107913669065,41.74644461077844,23.0679438784302,95.0,IDA average risk (64.8) is significantly higher than state baseline (41.7). | High concentration of flagged projects (61.2% critical/high risk).
Madhya Pradesh,SEHORE(DISTRICT COLLECTOR SEHORE_IDA),23,16978274.0,738185.8260869565,58.0695652173913,15,65.21739130434783,41.74644461077844,16.32312060661286,85.0,IDA average risk (58.1) is significantly higher than state baseline (41.7). | High concentration of flagged projects (65.2% critical/high risk).
Madhya Pradesh,SEONI(District Collector Seoni_IDA),38,22021506.0,579513.3157894737,39.05789473684211,7,18.421052631578945,41.74644461077844,-2.6885498739363314,35.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,SHAHDOL(District Collector Shahdol_IDA),82,84611931.0,1031852.8170731707,62.03048780487805,66,80.48780487804879,41.74644461077844,20.28404319409961,95.0,IDA average risk (62.0) is significantly higher than state baseline (41.7). | High concentration of flagged projects (80.5% critical/high risk).
Madhya Pradesh,SHAJAPUR(District Collector Shajapur_IDA),5,3700000.0,740000.0,28.18,0,0.0,41.74644461077844,-13.56644461077844,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,SHEOPUR(District Collector Sheopur_IDA),51,22972294.0,450437.137254902,21.029411764705884,0,0.0,41.74644461077844,-20.717032846072556,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,SHIVPURI(District Collector Shivpuri_IDA),20,18034764.0,901738.2,27.8,4,20.0,41.74644461077844,-13.946444610778439,35.0,High concentration of flagged projects (20.0% critical/high risk).
Madhya Pradesh,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),118,41925955.0,355304.7033898305,35.355932203389834,3,2.5423728813559325,41.74644461077844,-6.390512407388606,30.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,SINGRAULI(District Collector Singrauli_IDA),9,10995000.0,1221666.6666666667,34.44444444444444,0,0.0,41.74644461077844,-7.302000166333997,20.0,District and IDA parameters match regional baseline standards.
Madhya Pradesh,TIKAMGARH(DISTRICT COLLECTOR TIKAMGARH_IDA),15,15349039.0,1023269.2666666667,57.45333333333333,8,53.333333333333336,41.74644461077844,15.706888722554893,85.0,IDA average risk (57.5) is significantly higher than state baseline (41.7). | High concentration of flagged projects (53.3% critical/high risk).
Madhya Pradesh,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),139,40222905.0,289373.417266187,38.73453237410072,47,33.81294964028777,41.74644461077844,-3.0119122366777162,60.0,High concentration of flagged projects (33.8% critical/high risk).
Madhya Pradesh,UMARIA(District Collector Umariya_IDA),19,7045086.0,370794.0,76.1,19,100.0,41.74644461077844,34.353555389221555,85.0,IDA average risk (76.1) is significantly higher than state baseline (41.7). | High concentration of flagged projects (100.0% critical/high risk).
Madhya Pradesh,VIDISHA(District Collector Vidisha_IDA),47,29388899.0,625295.7234042553,36.02765957446808,14,29.78723404255319,41.74644461077844,-5.718785036310358,50.0,High concentration of flagged projects (29.8% critical/high risk).
Maharashtra,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),53,51071749.0,963617.9056603773,46.2188679245283,12,22.641509433962266,51.38342013888889,-5.16455221436059,35.0,High concentration of flagged projects (22.6% critical/high risk).
Maharashtra,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),65,69963000.0,1076353.8461538462,37.74,4,6.153846153846154,51.38342013888889,-13.643420138888885,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,AZAMGARH(DISTRICT MAGISTRATE AZAMGARH_IDA),5,5000000.0,1000000.0,65.06,1,20.0,51.38342013888889,13.676579861111115,55.0,IDA average risk (65.1) is significantly higher than state baseline (51.4). | High concentration of flagged projects (20.0% critical/high risk).
Maharashtra,Ahilyanagar(DISTRICT COLLECTOR AHMEDNAGAR_IDA),54,32284226.0,597856.0370370371,54.59444444444444,2,3.7037037037037033,51.38342013888889,3.2110243055555543,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,BEED(DISTRICT COLLECTOR BEED_IDA),32,31063933.0,970747.90625,70.459375,26,81.25,51.38342013888889,19.075954861111107,85.0,IDA average risk (70.5) is significantly higher than state baseline (51.4). | High concentration of flagged projects (81.2% critical/high risk).
Maharashtra,BHANDARA(DISTRICT COLLECTOR BHANDARA_IDA),17,11572033.0,680707.8235294118,68.7235294117647,13,76.47058823529412,51.38342013888889,17.340109272875814,85.0,IDA average risk (68.7) is significantly higher than state baseline (51.4). | High concentration of flagged projects (76.5% critical/high risk).
Maharashtra,CHANDRAPUR(DISTRICT COLLECTOR CHANDRAPUR_IDA),15,19500000.0,1300000.0,66.67333333333333,11,73.33333333333333,51.38342013888889,15.289913194444445,85.0,IDA average risk (66.7) is significantly higher than state baseline (51.4). | High concentration of flagged projects (73.3% critical/high risk).
Maharashtra,Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA),33,45375679.0,1375020.5757575757,50.24848484848485,2,6.0606060606060606,51.38342013888889,-1.1349352904040373,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,DHULE(DISTRICT COLLECTOR DHULE_IDA),26,26230794.0,1008876.6923076923,59.38076923076923,17,65.38461538461539,51.38342013888889,7.997349091880345,70.0,High concentration of flagged projects (65.4% critical/high risk).
Maharashtra,Dharashiv(DISTRICT COLLECTOR OSMANABAD_IDA),17,11929824.0,701754.3529411765,60.22941176470588,9,52.94117647058824,51.38342013888889,8.845991625816993,70.0,High concentration of flagged projects (52.9% critical/high risk).
Maharashtra,GADCHIROLI(DISTRICT COLLECTOR GADCHIROLI_IDA),21,21400000.0,1019047.619047619,55.60952380952381,1,4.761904761904762,51.38342013888889,4.22610367063492,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,GONDIA(DISTRICT COLLECTOR GONDIA_IDA),30,21487283.0,716242.7666666667,61.763333333333335,14,46.666666666666664,51.38342013888889,10.379913194444448,70.0,IDA average risk (61.8) is significantly higher than state baseline (51.4). | High concentration of flagged projects (46.7% critical/high risk).
Maharashtra,HINGOLI(DISTRICT COLLECTOR HINGOLI_IDA),11,20427476.0,1857043.2727272727,56.76363636363636,1,9.090909090909092,51.38342013888889,5.380216224747471,40.0,District and IDA parameters match regional baseline standards.
Maharashtra,JALGAON(DISTRICT COLLECTOR JALGAON_IDA),12,19945930.0,1662160.8333333333,34.49166666666667,0,0.0,51.38342013888889,-16.89175347222222,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,JALNA(DISTRICT COLLECTOR JALNA_IDA),37,34391000.0,929486.4864864865,34.689189189189186,2,5.405405405405405,51.38342013888889,-16.6942309496997,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,KOLHAPUR(DISTRICT COLLECTOR KOLHAPUR_IDA),12,10840286.0,903357.1666666666,57.175000000000004,3,25.0,51.38342013888889,5.791579861111117,70.0,High concentration of flagged projects (25.0% critical/high risk).
Maharashtra,LATUR(DISTRICT COLLECTOR LATUR_IDA),30,27160511.0,905350.3666666667,61.93333333333333,15,50.0,51.38342013888889,10.549913194444443,70.0,IDA average risk (61.9) is significantly higher than state baseline (51.4). | High concentration of flagged projects (50.0% critical/high risk).
Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),75,129500000.0,1726666.6666666667,71.18266666666666,58,77.33333333333333,51.38342013888889,19.799246527777775,95.0,IDA average risk (71.2) is significantly higher than state baseline (51.4). | High concentration of flagged projects (77.3% critical/high risk).
Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),33,69874739.0,2117416.3333333335,66.89999999999999,20,60.60606060606061,51.38342013888889,15.516579861111104,85.0,IDA average risk (66.9) is significantly higher than state baseline (51.4). | High concentration of flagged projects (60.6% critical/high risk).
Maharashtra,NAGPUR(DISTRICT COLLECTOR NAGPUR_IDA),14,18714993.0,1336785.2142857143,31.535714285714285,0,0.0,51.38342013888889,-19.847705853174602,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,NANDED(DISTRICT COLLECTOR NANDED_IDA),22,33878244.0,1539920.1818181819,67.58181818181818,15,68.18181818181817,51.38342013888889,16.19839804292929,85.0,IDA average risk (67.6) is significantly higher than state baseline (51.4). | High concentration of flagged projects (68.2% critical/high risk).
Maharashtra,NANDURBAR(DISTRICT COLLECTOR NANDURBAR_IDA),3,3197000.0,1065666.6666666667,61.23333333333333,1,33.33333333333333,51.38342013888889,9.84991319444444,70.0,High concentration of flagged projects (33.3% critical/high risk).
Maharashtra,NASHIK(DISTRICT COLLECTOR NASHIK_IDA),80,75193665.0,939920.8125,42.1425,15,18.75,51.38342013888889,-9.240920138888889,45.0,District and IDA parameters match regional baseline standards.
Maharashtra,PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA),34,30867977.0,907881.6764705882,23.25,0,0.0,51.38342013888889,-28.133420138888887,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),114,89983751.0,789331.149122807,55.85087719298246,45,39.473684210526315,51.38342013888889,4.467457054093572,60.0,High concentration of flagged projects (39.5% critical/high risk).
Maharashtra,RAIGAD(DISTRICT COLLECTOR RAIGAD_IDA),33,49065575.0,1486835.606060606,45.99090909090909,4,12.121212121212121,51.38342013888889,-5.392511047979795,35.0,District and IDA parameters match regional baseline standards.
Maharashtra,SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),1,198500.0,198500.0,55.2,0,0.0,51.38342013888889,3.8165798611111157,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,SANGLI(DISTRICT COLLECTOR SANGLI_IDA),42,47375575.0,1127989.880952381,38.733333333333334,6,14.285714285714285,51.38342013888889,-12.650086805555553,35.0,District and IDA parameters match regional baseline standards.
Maharashtra,SATARA(DISTRICT COLLECTOR SATARA_IDA),73,56338677.0,771762.698630137,39.087671232876716,0,0.0,51.38342013888889,-12.295748906012172,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,SINDHUDURG(DISTRICT COLLECTOR SINDHUDURG_IDA),17,16028433.0,942849.0,43.42352941176471,1,5.88235294117647,51.38342013888889,-7.959890727124176,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,SOLAPUR(DISTRICT COLLECTOR SOLAPUR_IDA),46,11318986.0,246064.91304347827,54.20434782608696,3,6.521739130434782,51.38342013888889,2.820927687198072,20.0,District and IDA parameters match regional baseline standards.
Maharashtra,THANE(DISTRICT COLLECTOR THANE_IDA),17,13997000.0,823352.9411764706,56.752941176470586,4,23.52941176470588,51.38342013888889,5.369521037581698,55.0,High concentration of flagged projects (23.5% critical/high risk).
Maharashtra,WARDHA(DISTRICT COLLECTOR WARDHA_IDA),41,32933040.0,803244.8780487805,41.79024390243902,11,26.82926829268293,51.38342013888889,-9.593176236449864,50.0,High concentration of flagged projects (26.8% critical/high risk).
Maharashtra,WASHIM(DISTRICT COLLECTOR WASHIM_IDA),3,3300000.0,1100000.0,50.06666666666666,1,33.33333333333333,51.38342013888889,-1.3167534722222243,50.0,High concentration of flagged projects (33.3% critical/high risk).
Maharashtra,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),34,19188150.0,564357.3529411765,64.16176470588235,24,70.58823529411765,51.38342013888889,12.77834456699346,70.0,IDA average risk (64.2) is significantly higher than state baseline (51.4). | High concentration of flagged projects (70.6% critical/high risk).
Manipur,BISHNUPUR(Deputy Commissioner Bishnupur_ida),4,10000000.0,2500000.0,22.425,0,0.0,21.666666666666668,0.7583333333333329,20.0,District and IDA parameters match regional baseline standards.
Manipur,CHURACHANDPUR(Deputy Commissioner Churachandpur MPLADS_ida),12,22751963.0,1895996.9166666667,16.833333333333332,0,0.0,21.666666666666668,-4.833333333333336,20.0,District and IDA parameters match regional baseline standards.
Manipur,IMPHAL EAST(Deputy Commissioner Imphal East_IDA),3,11000000.0,3666666.6666666665,19.666666666666668,0,0.0,21.666666666666668,-2.0,20.0,District and IDA parameters match regional baseline standards.
Manipur,IMPHAL WEST(Deputy Commissioner Imphal West MPLADS_IDA),6,13401644.0,2233607.3333333335,19.916666666666668,0,0.0,21.666666666666668,-1.75,20.0,District and IDA parameters match regional baseline standards.
Manipur,KAMJONG(Deputy Commissioner Kamjong MPLADS_ida),2,2000000.0,1000000.0,44.5,0,0.0,21.666666666666668,22.833333333333332,55.0,IDA average risk (44.5) is significantly higher than state baseline (21.7).
