work_id_1,work_id_2,mp_name,constituency,state,description_1,description_2,similarity_score,sanction_amount_1,sanction_amount_2,sanction_date_1,sanction_date_2,days_difference,potential_split_work,audit_alert
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140990-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140961-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140962-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140963-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140982-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140983-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140984-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140985-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140987-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140988-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140989-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140991-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140959-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140994-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140995-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140996-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140997-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140998-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/140999-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/141000-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/141001-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/141002-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2024-2025/141003-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140960-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140958-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140933-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140944-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140934-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140935-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140936-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140937-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140938-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140939-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140940-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140941-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140942-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140943-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140945-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140957-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140946-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140947-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140948-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140949-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140950-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140951-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140952-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140954-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140955-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140928-Lighting of public spaces,WS/MP18221/2025-2026/140956-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140950-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140949-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140927-Lighting of public spaces,WS/MP18221/2025-2026/140948-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140955-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140944-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140945-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140946-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140947-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140948-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140949-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140950-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140951-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140952-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140954-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140956-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140942-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140957-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140958-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140959-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140960-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140961-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140962-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140963-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED Semi High Mast LIght,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140982-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140983-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140984-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-28,128,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140943-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140941-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS Pole with LED Semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-06,1,True,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2024-2025/140987-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,238871.64,2025-06-05,2025-01-23,133,False,Potentially Similar Work — Requires Human Verification
WS/MP18221/2025-2026/140926-Lighting of public spaces,WS/MP18221/2025-2026/140928-Lighting of public spaces,NARAYAN DAS AHIRWAR,JALAUN(SC),Uttar Pradesh,MS pole with LED semi High Mast Light,MS pole with LED semi High Mast Light,1.0,243000.0,243000.0,2025-06-05,2025-06-05,0,True,Potentially Similar Work — Requires Human Verification
